,mmsi,basedatetime,lat,lon,sog,cog,heading,vesselname,imo,callsign,vesseltype,vesselstatus,vessellength,vesselwidth,draft,cargo,geom,id,geometry,distance
48409,367341970,2016-01-15 09:10:21,44.8461,-124.56747,10.4,-103.6,295.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E610000083DDB06D51245FC0A3923A014D6C4640,10490552,POINT (376129.0056234978 4967049.342630963),31119.231688956574
48460,367515670,2016-01-15 06:07:33,44.40841,-124.26685,9.3,8.2,5.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E610000002BC051214115FC000AE64C746344640,10492150,POINT (399130.5551435633 4918016.076985359),25612.780208906057
48466,367515670,2016-01-15 09:02:14,44.83882,-124.16213,9.7,14.5,14.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000D5EC8156600A5FC0889D29745E6B4640,10492618,POINT (408149.9003899941 4965702.457117515),25101.721846867324
48475,367341970,2016-01-15 07:42:51,44.70201,-124.27946,10.4,-97.3,305.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000922232ACE2115FC084BBB376DB594640,10492906,POINT (398637.5513549962 4950644.518938328),7479.502369177377
48528,367341970,2016-01-15 09:09:00,44.84392,-124.56302,10.4,-107.6,296.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E61000009CBF098508245FC05C381092056C4640,10495688,POINT (376476.0124321303 4966800.401593701),30704.2212578409
48529,367341970,2016-01-15 07:45:24,44.70691,-124.28732,10.3,-101.4,293.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E610000026DF6C7363125FC0919BE1067C5A4640,10495694,POINT (398023.4628090786 4951198.633077466),7866.492955898413
48530,367341970,2016-01-15 08:15:30,44.75712,-124.38628,10.4,-105.0,296.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E610000054C6BFCFB8185FC0E292E34EE9604640,10495779,POINT (390279.2083712103 4956904.774058606),14770.67721092653
48582,355754000,2016-01-15 09:27:43,44.99468,-124.49485,15.4,189.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E61000003D9B559FAB1F5FC01EFE9AAC517F4640,10498585,POINT (382172.0283645453 4983446.311036909),42434.66791257761
48663,367515670,2016-01-15 08:26:13,44.74845,-124.19674,9.3,16.0,20.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E61000002A745E63970C5FC07958A835CD5F4640,10502288,POINT (405266.7110931482 4955703.55059161),15058.515790810823
48664,367515670,2016-01-15 08:27:23,44.75133,-124.19553,9.3,16.3,15.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000C3D84290830C5FC07940D9942B604640,10502292,POINT (405367.1944308331 4956022.060810675),15375.994645965711
48707,367515670,2016-01-15 08:01:53,44.68877,-124.22491,9.2,29.6,30.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000C6A2E9EC640E5FC0A33B889D29584640,10504532,POINT (402937.0472550273 4949107.350352786),8574.574582091045
48726,367515670,2016-01-15 06:35:54,44.48045,-124.26498,9.2,-50.3,1.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E61000000586AC6EF5105FC07DAEB6627F3D4640,10505519,POINT (399403.1757809901 4926015.764714987),17719.659273074714
48787,367515670,2016-01-15 06:40:53,44.49318,-124.26525,9.1,-50.6,0.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000E5D022DBF9105FC04985B185203F4640,10507243,POINT (399403.5888115419 4927430.117737812),16326.725428670336
48788,367515670,2016-01-15 06:43:03,44.49864,-124.26529,9.2,-50.5,358.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E61000002C7DE882FA105FC01D3D7E6FD33F4640,10507249,POINT (399409.7968678623 4928036.652841939),15731.676890265135
48820,367515670,2016-01-15 08:36:13,44.77305,-124.18661,9.2,15.9,15.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000D2C6116BF10B5FC01E166A4DF3624640,10510675,POINT (406108.4536137226 4958424.446598149),17781.047313799165
48836,367341970,2016-01-15 08:05:30,44.74053,-124.35389,9.9,-108.0,294.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E61000006A183E22A6165FC07BDAE1AFC95E4640,10511057,POINT (392812.142785671 4955018.740226075),12092.689744813984
48874,367515670,2016-01-15 09:35:13,44.92506,-124.13083,9.9,15.2,14.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E61000007CD5CA845F085FC03C6BB75D68764640,10513048,POINT (410757.1688249253 4975247.531254983),34828.403503085654
48903,367515670,2016-01-15 08:16:43,44.72493,-124.20646,9.4,14.9,13.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000A9FB00A4360D5FC0D4F19881CA5C4640,10514081,POINT (404458.5526680147 4953102.253070028),12505.879968011068
48906,367341970,2016-01-15 09:51:50,44.91445,-124.70909,10.6,-108.0,295.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000ECFA05BB612D5FC0E2E995B20C754640,10514439,POINT (365097.1727629576 4974867.753933791),44364.45539947671
48964,355754000,2016-01-15 10:01:03,44.85823,-124.53008,14.6,191.0,193.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000E010AAD4EC215FC019390B7BDA6D4640,10517361,POINT (379109.1799551072 4968340.460438216),30308.686747906206
48977,367341970,2016-01-15 07:00:34,44.63,-124.14253,10.8,-96.4,305.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000BA2C26361F095FC0713D0AD7A3504640,10518201,POINT (409373.4088808286 4942484.263859535),12953.027400636853
48978,367341970,2016-01-15 07:01:50,44.63237,-124.14671,10.9,-103.7,298.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000C1FF56B263095FC05B7C0A80F1504640,10518208,POINT (409045.5486590787 4942752.178486834),12607.686348028235
49023,367515670,2016-01-15 08:22:34,44.7395,-124.20053,9.1,16.1,16.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E61000007BF7C77BD50C5FC02DB29DEFA75E4640,10520564,POINT (404952.030050609 4954713.780662855),14075.360825920037
49047,367515670,2016-01-15 07:05:14,44.55439,-124.26576,8.9,-52.3,353.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E610000070253B3602115FC05E9D6340F6464640,10522197,POINT (399468.3810293381 4934229.861571794),9735.965304760557
49053,367341970,2016-01-15 08:22:41,44.76903,-124.40948,10.2,-103.8,295.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E61000006E179AEB341A5FC04AD235936F624640,10522480,POINT (388465.902111051 4958259.322732951),16794.438032484322
49096,367341970,2016-01-15 09:54:49,44.91957,-124.71942,10.9,-103.7,297.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000A7052FFA0A2E5FC0FD304278B4754640,10524682,POINT (364293.8536735547 4975453.743472081),45347.06622218529
49097,367341970,2016-01-15 09:58:21,44.92548,-124.7318,10.7,-109.7,296.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E61000009FCDAACFD52E5FC0118DEE2076764640,10524685,POINT (363330.7711739906 4976131.047596036),46508.04578498323
49122,367515670,2016-01-15 10:18:53,45.03977,-124.09034,9.5,13.4,13.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E610000052616C21C8055FC053AEF02E17854640,10526277,POINT (414123.998355204 4987946.579400038),47838.23340366598
49157,367341970,2016-01-15 08:31:00,44.78215,-124.43722,10.4,-106.8,295.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E61000000E4A9869FB1B5FC08048BF7D1D644640,10528606,POINT (386296.5476836549 4959755.146803956),19179.815728570116
49166,367515670,2016-01-15 08:31:13,44.76074,-124.19164,9.3,16.1,14.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000C0266BD4430C5FC02861A6ED5F614640,10529101,POINT (405690.4189841779 4957062.833322386),16415.085920577225
49201,367515670,2016-01-15 07:21:44,44.59527,-124.27152,8.9,-54.5,353.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E61000006F0D6C9560115FC01C25AFCE314C4640,10530378,POINT (399081.6363615594 4938777.898238976),5391.872441940458
49202,355754000,2016-01-15 11:28:13,44.5131,-124.6186,14.7,191.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E61000008F53742497275FC0EFC9C342AD414640,10530396,POINT (371353.4387852086 4930138.406013677),28435.082205988292
49255,355754000,2016-01-15 11:40:23,44.46505,-124.63142,15.0,191.0,193.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000095826E2F69285FC09D8026C2863B4640,10532464,POINT (370227.9709561752 4924821.363370324),32195.913808023706
49296,367341970,2016-01-15 07:20:40,44.66609,-124.20668,10.3,-87.1,313.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000302FC03E3A0D5FC0A818E76F42554640,10534544,POINT (404344.2996319813 4946566.465322904),8464.094681210057
49297,367341970,2016-01-15 07:23:31,44.67095,-124.21591,10.2,-106.6,300.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E610000047382D78D10D5FC027A089B0E1554640,10534547,POINT (403620.6746805723 4947117.195446184),8027.823051244264
49327,367341970,2016-01-15 09:12:21,44.84926,-124.57433,10.3,-110.7,295.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E610000026C79DD2C1245FC086E63A8DB46C4640,10535536,POINT (375593.68964788 4967410.854535127),31743.106011751574
49388,355754000,2016-01-15 11:51:13,44.42118,-124.64337,14.8,191.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000904E5DF92C295FC059DDEA39E9354640,10537844,POINT (369179.5053815466 4919967.431424998),36020.37040149783
49430,355754000,2016-01-15 09:23:23,45.01295,-124.4904,15.5,190.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000567DAEB6621F5FC0D93D7958A8814640,10539990,POINT (382560.1309670396 4985469.416537395),44221.37048162297
49431,367341970,2016-01-15 07:41:43,44.69987,-124.27601,9.9,-100.3,301.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E61000009DD7D825AA115FC0CBB9145795594640,10540050,POINT (398907.1461892409 4950402.515651795),7333.853121021757
49474,355754000,2016-01-15 11:56:03,44.40153,-124.64858,14.6,191.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000BD35B05582295FC0732EC55565334640,10541697,POINT (368720.7994235642 4917793.113147005),37811.633947503724
49635,367515670,2016-01-15 09:10:53,44.86138,-124.15407,9.6,14.3,14.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000DDD26A48DC095FC0D8B628B3416E4640,10550714,POINT (408822.5358063 4968199.444217079),27630.47514716061
49638,367341970,2016-01-15 07:54:49,44.72258,-124.31894,10.6,-104.9,293.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000B858518369145FC0315F5E807D5C4640,10550852,POINT (395546.8400261279 4952979.373269628),9533.958136396755
49706,369915000,2016-01-15 09:37:07,44.46516,-124.69538,14.0,7.8,4.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000B8921D1B812C5FC024B4E55C8A3B4640,10553226,POINT (365140.46827394 4924937.075922812),36401.344712798855
49823,367341970,2016-01-15 09:53:30,44.91732,-124.71483,10.6,-101.8,296.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000C80C54C6BF2D5FC0BDFBE3BD6A754640,10559252,POINT (364650.8386666283 4975196.131507387),44912.3152845557
49824,367341970,2016-01-15 09:57:09,44.92349,-124.72765,10.9,-103.5,297.0,MISS BERDIE,IMO8885884,WBT4452,1001,undefined,24.99,8.62,,,0101000020E6100000CD3B4ED1912E5FC06E179AEB34764640,10559310,POINT (363653.5703845012 4975903.00195918),46118.09900715745
49839,355754000,2016-01-15 11:24:23,44.52827,-124.61463,14.2,190.0,193.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000FE48111956275FC09DBAF2599E434640,10560367,POINT (371702.2810797599 4931817.227637738),27370.6192906011
50032,355754000,2016-01-15 11:13:52,44.56962,-124.6037,14.7,190.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000018265305A3265FC0E292E34EE9484640,10571975,POINT (372660.9892112202 4936393.245686222),24833.805237402823
50107,355754000,2016-01-15 11:16:52,44.55772,-124.60692,14.4,191.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000074D2FBC6D7265FC09E29745E63474640,10575755,POINT (372379.2888715975 4935076.427795938),25507.399657772046
50128,355754000,2016-01-15 11:41:33,44.46027,-124.63277,15.0,191.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000F4F8BD4D7F285FC03BAA9A20EA3A4640,10576635,POINT (370109.9829637714 4924292.55505553),32600.672131475756
50160,355754000,2016-01-15 11:25:52,44.5223,-124.61622,14.5,190.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000008C9022670275FC0B459F5B9DA424640,10578996,POINT (371562.8191735881 4931156.585531716),27783.7009021396
50216,355754000,2016-01-15 11:29:52,44.50643,-124.62033,14.4,190.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000092AE997CB3275FC04DDBBFB2D2404640,10581334,POINT (371201.2451341453 4929400.237327632),28921.86304854218
50300,355754000,2016-01-15 12:00:13,44.38495,-124.65305,14.8,190.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000C7293A92CB295FC0304CA60A46314640,10585823,POINT (368327.6619864518 4915958.642206938),39361.49264041195
50391,355754000,2016-01-15 12:07:03,44.35722,-124.66035,14.4,190.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000787AA52C432A5FC012BD8C62B92D4640,10590620,POINT (367683.7467588254 4912890.264772828),42003.9740997885
50403,355754000,2016-01-15 11:42:53,44.45477,-124.63433,15.1,191.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000CA37DBDC98285FC0D99942E7353A4640,10591016,POINT (369973.6728544282 4923684.106866247),33071.68457185424
50420,355754000,2016-01-15 11:48:53,44.43043,-124.6408,14.6,191.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000B7D100DE02295FC0D09B8A5418374640,10592075,POINT (369404.6933925354 4920990.789456617),35187.16343227371
50424,355754000,2016-01-15 12:08:53,44.35017,-124.66222,14.4,191.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000075B0FECF612A5FC02905DD5ED22C4640,10592182,POINT (367518.8356500482 4912110.201937919),42687.21778388686
50520,367515670,2016-01-15 09:21:33,44.88915,-124.14413,9.7,14.5,14.0,BLACK HAWK,IMO7021962,WDG2439,1025,under way using engine,37.19,10.52,4.6,,0101000020E6100000D717096D39095FC0849ECDAACF714640,10596925,POINT (409651.3165859778 4971273.163852855),30756.709610323913
50625,355754000,2016-01-15 12:02:33,44.37553,-124.65553,15.0,190.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000000E31934F4295FC05C55F65D11304640,10602575,POINT (368108.9667092607 4914916.294179068),40251.19642673068
50852,355754000,2016-01-15 12:23:23,44.2937,-124.67833,14.7,189.0,190.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000053793BC2692B5FC0E86A2BF697254640,10614462,POINT (366106.4281852361 4905863.95385108),48342.142909865346
50853,355754000,2016-01-15 12:20:04,44.30663,-124.67467,14.5,191.0,191.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000E96514CB2D2B5FC07AFCDEA63F274640,10614481,POINT (366427.7438329625 4907294.184057305),47031.69459433379
50906,355754000,2016-01-15 11:21:04,44.54125,-124.61132,14.4,189.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E610000002D9EBDD1F275FC0E17A14AE47454640,10616999,POINT (371993.7386418059 4933253.839608571),26520.409567335704
51076,355754000,2016-01-15 11:44:04,44.44997,-124.63567,14.8,191.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000184339D1AE285FC02F17F19D98394640,10623807,POINT (369856.4002925675 4923153.065764346),33485.501478970626
51411,355754000,2016-01-15 12:10:53,44.34222,-124.6643,14.6,190.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000E6AE25E4832A5FC0C0046EDDCD2B4640,10639187,POINT (367335.1211921034 4911230.515221464),43460.86896165497
51469,355754000,2016-01-15 11:15:43,44.56222,-124.60568,14.6,190.0,192.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000D8F50B76C3265FC01D9430D3F6474640,10641387,POINT (372487.6009574118 4935574.347746777),25244.6625704847
52148,355754000,2016-01-15 11:37:33,44.47657,-124.62828,14.7,191.0,193.0,PEARL ACE,IMO9051818,HOOT,1004,moored,188.0,31.2,9.0,70,0101000020E6100000C72E51BD35285FC09B20EA3E003D4640,10669817,POINT (370503.2274275798 4926096.00231079),31244.95321719886
58813,366207630,2016-01-15 21:34:38,44.63075,-124.04865,0.0,36.5,511.0,MISS SUE,IMO8693994,WDJ5663,1001,undefined,21.82,8.2,,30,0101000020E6100000D3BCE3141D035FC0DBF97E6ABC504640,10935626,POINT (416821.1457609975 4942467.527422784),20387.3383218982
74535,367412830,2016-01-12 16:28:34,44.19626,-124.26064,2.7,165.4,511.0,,,,,under way using engine,,,,,0101000020E6100000E2016553AE105FC0A9C1340C1F194640,11797463,POINT (399262.8285147835 4894444.010551143),49125.23644099449
74712,367412830,2016-01-12 16:34:34,44.19056,-124.2611,3.2,148.8,511.0,,,,,under way using engine,,,,,0101000020E6100000143FC6DCB5105FC07FF6234564184640,11808493,POINT (399216.3545043413 4893811.462021832),49754.17043779738
74737,367412830,2016-01-12 16:35:45,44.18944,-124.26156,3.6,186.4,511.0,,,,,under way using engine,,,,,0101000020E6100000467C2766BD105FC0F146E6913F184640,11809285,POINT (399177.6828134462 4893687.625240575),49875.6948503092
76361,367412830,2016-01-12 18:09:06,44.19555,-124.29344,8.4,1.2,511.0,,,,,under way using engine,,,,,0101000020E6100000A6D590B8C7125FC0CC5D4BC807194640,11920555,POINT (396640.5410495846 4894405.881067027),49083.64456491568
77516,477883200,2016-01-18 23:11:36,45.02629,-124.50089,8.6,186.5,188.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000002E39EE940E205FC01E1B81785D834640,11998546,POINT (381761.0096044367 4986966.591266711),45894.74523827862
78221,367412830,2016-01-12 20:11:36,44.1892,-124.25386,3.9,163.3,511.0,,,,,under way using engine,,,,,0101000020E6100000CE70033E3F105FC09C33A2B437184640,12046229,POINT (399792.6535612312 4893651.55066706),49948.9826587349
78244,338155824,2016-01-19 17:50:11,44.7052,-124.2161,6.6,190.0,511.0,WESTERN HUNTER,,,1001,,20.12,,,,0101000020E6100000992A1895D40D5FC0D1915CFE435A4640,12047278,POINT (403662.4108785993 4950921.963091769),10350.32042307867
78788,477883200,2016-01-18 23:29:57,44.98279,-124.50883,8.1,190.3,189.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000514EB4AB90205FC0FD6A0E10CC7D4640,12083385,POINT (381045.4919484524 4982145.911454397),41616.47823887677
79064,477883200,2016-01-19 04:08:37,44.3148,-124.72704,9.6,185.0,195.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E610000091B8C7D2872E5FC0F163CC5D4B284640,12102312,POINT (362269.7764053285 4908288.306606576),49071.72513860003
79244,477883200,2016-01-18 23:32:57,44.976,-124.51006,8.5,185.1,189.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000DBBFB2D2A4205FC0B0726891ED7C4640,12110332,POINT (380934.4649293651 4981393.436994093),40960.42165757874
79397,477883200,2016-01-19 02:40:37,44.5454,-124.66038,9.1,195.7,198.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000AEBB79AA432A5FC0849ECDAACF454640,12120229,POINT (368105.6751761174 4933792.890912182),29965.867958974264
79640,477883200,2016-01-19 02:03:06,44.63839,-124.6246,9.1,197.0,197.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E610000039454772F9275FC0F60B76C3B6514640,12132754,POINT (371153.5923190812 4944065.054934343),25312.38174255401
79641,477883200,2016-01-19 03:27:37,44.42213,-124.6952,9.7,193.0,193.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000780B24287E2C5FC08B54185B08364640,12132759,POINT (365055.737591187 4920157.115248874),39122.592174636244
79657,367538000,2016-01-20 20:16:25,44.25565,-124.22732,10.9,1.4,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000836E2F698C0E5FC0789CA223B9204640,12133976,POINT (402024.0006564645 4901000.326203684),42851.70007588737
